Date,Word,Count
2020-12-30,stateoftheart,608
2020-12-31,experiments,830
2020-12-31,participants,729
2020-12-31,noise,711
2020-12-31,voice,682
2020-12-31,speakers,677
2020-12-31,rate,675
2020-12-31,dataset,674
2020-12-31,speaker,664
2020-12-31,input,639
2020-12-31,experimental,637
2020-12-31,trained,635
2020-12-31,audio,618
2020-12-31,signal,613
2020-12-31,communication,611
2020-12-31,stateoftheart,611
2021-01-01,experiments,836
2021-01-01,participants,744
2021-01-01,noise,726
2021-01-01,voice,691
2021-01-01,speakers,682
2021-01-01,rate,677
2021-01-01,dataset,677
2021-01-01,speaker,667
2021-01-01,input,643
2021-01-01,experimental,643
2021-01-01,trained,638
2021-01-01,signal,622
2021-01-01,communication,622
2021-01-01,audio,621
2021-01-01,stateoftheart,617
2021-01-02,experiments,837
2021-01-02,participants,747
2021-01-02,noise,726
2021-01-02,voice,691
2021-01-02,speakers,682
2021-01-02,dataset,678
2021-01-02,rate,677
2021-01-02,speaker,667
2021-01-02,experimental,644
2021-01-02,input,643
2021-01-02,trained,638
2021-01-02,communication,626
2021-01-02,signal,622
2021-01-02,audio,622
2021-01-02,stateoftheart,618
2021-01-03,experiments,837
2021-01-03,participants,747
2021-01-03,noise,726
2021-01-03,voice,691
2021-01-03,speakers,682
2021-01-03,dataset,678
2021-01-03,rate,677
2021-01-03,speaker,667
2021-01-03,experimental,644
2021-01-03,input,643
2021-01-03,trained,638
2021-01-03,communication,627
2021-01-03,signal,622
2021-01-03,audio,622
2021-01-03,stateoftheart,618
2021-01-04,experiments,838
2021-01-04,participants,748
2021-01-04,noise,727
2021-01-04,voice,691
2021-01-04,speakers,682
2021-01-04,dataset,680
2021-01-04,rate,679
2021-01-04,speaker,667
2021-01-04,experimental,648
2021-01-04,input,644
2021-01-04,trained,639
2021-01-04,communication,627
2021-01-04,signal,622
2021-01-04,audio,622
2021-01-04,stateoftheart,618
2021-01-05,experiments,839
2021-01-05,participants,750
2021-01-05,noise,727
2021-01-05,voice,692
2021-01-05,speakers,682
2021-01-05,rate,682
2021-01-05,dataset,680
2021-01-05,speaker,667
2021-01-05,experimental,648
2021-01-05,input,645
2021-01-05,trained,639
2021-01-05,communication,628
2021-01-05,signal,622
2021-01-05,audio,622
2021-01-05,stateoftheart,619
2021-01-06,experiments,841
2021-01-06,participants,755
2021-01-06,noise,730
2021-01-06,voice,692
2021-01-06,rate,684
2021-01-06,speakers,683
2021-01-06,dataset,680
2021-01-06,speaker,669
2021-01-06,experimental,648
2021-01-06,input,647
2021-01-06,trained,639
2021-01-06,communication,630
2021-01-06,audio,624
2021-01-06,signal,622
2021-01-06,stateoftheart,619
2021-01-07,experiments,841
2021-01-07,participants,756
2021-01-07,noise,732
2021-01-07,voice,692
2021-01-07,rate,684
2021-01-07,speakers,683
2021-01-07,dataset,682
2021-01-07,speaker,670
2021-01-07,input,649
2021-01-07,experimental,648
2021-01-07,trained,639
2021-01-07,communication,630
2021-01-07,audio,624
2021-01-07,signal,622
2021-01-07,stateoftheart,619
2021-01-08,experiments,843
2021-01-08,participants,758
2021-01-08,noise,733
2021-01-08,voice,693
2021-01-08,speakers,685
2021-01-08,rate,684
2021-01-08,dataset,682
2021-01-08,speaker,672
2021-01-08,input,649
2021-01-08,experimental,649
2021-01-08,trained,640
2021-01-08,communication,633
2021-01-08,audio,625
2021-01-08,signal,622
2021-01-08,stateoftheart,620
2021-01-09,experiments,843
2021-01-09,participants,758
2021-01-09,noise,733
2021-01-09,voice,693
2021-01-09,speakers,685
2021-01-09,rate,684
2021-01-09,dataset,683
2021-01-09,speaker,672
2021-01-09,input,649
2021-01-09,experimental,649
2021-01-09,trained,640
2021-01-09,communication,633
2021-01-09,audio,625
2021-01-09,signal,622
2021-01-09,stateoftheart,620
2021-01-10,experiments,844
2021-01-10,participants,758
2021-01-10,noise,734
2021-01-10,voice,694
2021-01-10,speakers,686
2021-01-10,rate,685
2021-01-10,dataset,684
2021-01-10,speaker,674
2021-01-10,experimental,652
2021-01-10,input,650
2021-01-10,trained,642
2021-01-10,communication,633
2021-01-10,audio,629
2021-01-10,signal,625
2021-01-10,stateoftheart,623
2021-01-11,experiments,845
2021-01-11,participants,762
2021-01-11,noise,734
2021-01-11,voice,696
2021-01-11,speakers,687
2021-01-11,rate,686
2021-01-11,dataset,685
2021-01-11,speaker,675
2021-01-11,experimental,652
2021-01-11,input,652
2021-01-11,trained,644
2021-01-11,communication,635
2021-01-11,audio,629
2021-01-11,signal,625
2021-01-11,stateoftheart,624
2021-01-12,experiments,847
2021-01-12,participants,766
2021-01-12,noise,736
2021-01-12,voice,697
2021-01-12,speakers,687
2021-01-12,rate,687
2021-01-12,dataset,687
2021-01-12,speaker,675
2021-01-12,experimental,654
2021-01-12,input,653
2021-01-12,trained,645
2021-01-12,communication,636
2021-01-12,audio,629
2021-01-12,signal,626
2021-01-12,stateoftheart,624
2021-01-13,experiments,849
2021-01-13,participants,769
2021-01-13,noise,736
2021-01-13,voice,698
2021-01-13,dataset,690
2021-01-13,rate,689
2021-01-13,speakers,688
2021-01-13,speaker,676
2021-01-13,experimental,656
2021-01-13,input,655
2021-01-13,trained,646
2021-01-13,communication,638
2021-01-13,audio,632
2021-01-13,signal,628
2021-01-13,stateoftheart,624
2021-01-14,experiments,850
2021-01-14,participants,769
2021-01-14,noise,736
2021-01-14,voice,699
2021-01-14,dataset,692
2021-01-14,rate,691
2021-01-14,speakers,689
2021-01-14,speaker,679
2021-01-14,experimental,656
2021-01-14,input,655
2021-01-14,trained,646
2021-01-14,communication,640
2021-01-14,audio,634
2021-01-14,signal,630
2021-01-14,stateoftheart,625
2021-01-15,experiments,851
2021-01-15,participants,772
2021-01-15,noise,738
2021-01-15,voice,699
2021-01-15,dataset,693
2021-01-15,rate,692
2021-01-15,speakers,689
2021-01-15,speaker,681
2021-01-15,experimental,656
2021-01-15,input,655
2021-01-15,trained,647
2021-01-15,communication,642
2021-01-15,audio,638
2021-01-15,signal,632
2021-01-15,stateoftheart,627
2021-01-16,experiments,851
2021-01-16,participants,772
2021-01-16,noise,738
2021-01-16,voice,699
2021-01-16,dataset,693
2021-01-16,rate,692
2021-01-16,speakers,690
2021-01-16,speaker,682
2021-01-16,experimental,657
2021-01-16,input,655
2021-01-16,trained,648
2021-01-16,communication,643
2021-01-16,audio,638
2021-01-16,signal,632
2021-01-16,stateoftheart,629
2021-01-17,experiments,851
2021-01-17,participants,773
2021-01-17,noise,739
2021-01-17,voice,699
2021-01-17,dataset,694
2021-01-17,rate,692
2021-01-17,speakers,690
2021-01-17,speaker,682
2021-01-17,experimental,657
2021-01-17,input,657
2021-01-17,trained,648
2021-01-17,communication,644
2021-01-17,audio,638
2021-01-17,signal,632
2021-01-17,stateoftheart,629
2021-01-18,experiments,853
2021-01-18,participants,776
2021-01-18,noise,740
2021-01-18,voice,700
2021-01-18,dataset,694
2021-01-18,rate,692
2021-01-18,speakers,692
2021-01-18,speaker,684
2021-01-18,input,658
2021-01-18,experimental,657
2021-01-18,trained,648
2021-01-18,communication,646
2021-01-18,audio,638
2021-01-18,signal,633
2021-01-18,abstract,630
2021-01-19,experiments,861
2021-01-19,participants,779
2021-01-19,noise,747
2021-01-19,voice,707
2021-01-19,rate,706
2021-01-19,dataset,701
2021-01-19,speakers,701
2021-01-19,speaker,693
2021-01-19,experimental,665
2021-01-19,input,661
2021-01-19,trained,659
2021-01-19,communication,647
2021-01-19,audio,644
2021-01-19,signal,639
2021-01-19,abstract,632
2021-01-20,experiments,861
2021-01-20,participants,779
2021-01-20,noise,748
2021-01-20,voice,710
2021-01-20,rate,706
2021-01-20,dataset,703
2021-01-20,speakers,701
2021-01-20,speaker,694
2021-01-20,experimental,666
2021-01-20,input,662
2021-01-20,trained,661
2021-01-20,communication,652
2021-01-20,audio,646
2021-01-20,signal,643
2021-01-20,current,634
2021-01-21,experiments,863
2021-01-21,participants,781
2021-01-21,noise,752
2021-01-21,voice,712
2021-01-21,rate,709
2021-01-21,dataset,704
2021-01-21,speakers,703
2021-01-21,speaker,696
2021-01-21,experimental,666
2021-01-21,input,662
2021-01-21,trained,661
2021-01-21,communication,655
2021-01-21,audio,648
2021-01-21,signal,648
2021-01-21,abstract,637
2021-01-22,experiments,864
2021-01-22,participants,782
2021-01-22,noise,754
2021-01-22,voice,712
2021-01-22,rate,711
2021-01-22,dataset,704
2021-01-22,speakers,703
2021-01-22,speaker,701
2021-01-22,experimental,666
2021-01-22,input,663
2021-01-22,trained,661
2021-01-22,communication,656
2021-01-22,signal,649
2021-01-22,audio,648
2021-01-22,abstract,637
2021-01-23,experiments,864
2021-01-23,participants,783
2021-01-23,noise,755
2021-01-23,voice,712
2021-01-23,rate,712
2021-01-23,dataset,706
2021-01-23,speakers,703
2021-01-23,speaker,701
2021-01-23,experimental,666
2021-01-23,input,663
2021-01-23,trained,662
2021-01-23,communication,656
2021-01-23,signal,649
2021-01-23,audio,648
2021-01-23,abstract,638
2021-01-24,experiments,872
2021-01-24,participants,783
2021-01-24,noise,764
2021-01-24,voice,720
2021-01-24,rate,720
2021-01-24,speaker,715
2021-01-24,dataset,713
2021-01-24,speakers,706
2021-01-24,experimental,681
2021-01-24,input,669
2021-01-24,trained,668
2021-01-24,communication,660
2021-01-24,signal,657
2021-01-24,audio,652
2021-01-24,stateoftheart,647
2021-01-25,experiments,873
2021-01-25,participants,784
2021-01-25,noise,764
2021-01-25,voice,722
2021-01-25,rate,721
2021-01-25,speaker,717
2021-01-25,dataset,715
2021-01-25,speakers,709
2021-01-25,experimental,682
2021-01-25,input,670
2021-01-25,trained,669
2021-01-25,communication,660
2021-01-25,signal,658
2021-01-25,audio,652
2021-01-25,stateoftheart,647
2021-01-26,experiments,874
2021-01-26,participants,785
2021-01-26,noise,764
2021-01-26,voice,722
2021-01-26,rate,721
2021-01-26,speaker,718
2021-01-26,dataset,716
2021-01-26,speakers,709
2021-01-26,experimental,683
2021-01-26,input,672
2021-01-26,trained,670
2021-01-26,communication,661
2021-01-26,signal,659
2021-01-26,audio,653
2021-01-26,stateoftheart,647
2021-01-27,experiments,875
2021-01-27,participants,789
2021-01-27,noise,768
2021-01-27,voice,723
2021-01-27,rate,721
2021-01-27,speaker,719
2021-01-27,dataset,716
2021-01-27,speakers,711
2021-01-27,experimental,683
2021-01-27,input,672
2021-01-27,trained,670
2021-01-27,communication,664
2021-01-27,signal,660
2021-01-27,audio,653
2021-01-27,stateoftheart,649
2021-01-28,experiments,878
2021-01-28,participants,789
2021-01-28,noise,769
2021-01-28,voice,723
2021-01-28,rate,723
2021-01-28,speaker,722
2021-01-28,dataset,719
2021-01-28,speakers,713
2021-01-28,experimental,685
2021-01-28,input,673
2021-01-28,trained,671
2021-01-28,communication,665
2021-01-28,signal,661
2021-01-28,audio,654
2021-01-28,stateoftheart,651
2021-01-29,experiments,880
2021-01-29,participants,789
2021-01-29,noise,770
2021-01-29,rate,725
2021-01-29,voice,724
2021-01-29,speaker,722
2021-01-29,dataset,720
2021-01-29,speakers,713
2021-01-29,experimental,687
2021-01-29,input,673
2021-01-29,trained,672
2021-01-29,communication,666
2021-01-29,signal,661
2021-01-29,stateoftheart,655
2021-01-29,audio,654
2021-01-30,experiments,881
2021-01-30,participants,789
2021-01-30,noise,770
2021-01-30,rate,726
2021-01-30,voice,726
2021-01-30,speaker,724
2021-01-30,dataset,722
2021-01-30,speakers,713
2021-01-30,experimental,689
2021-01-30,input,674
2021-01-30,trained,673
2021-01-30,communication,666
2021-01-30,signal,662
2021-01-30,stateoftheart,658
2021-01-30,audio,655
2021-01-31,experiments,882
2021-01-31,participants,793
2021-01-31,noise,770
2021-01-31,voice,728
2021-01-31,rate,727
2021-01-31,speaker,725
2021-01-31,dataset,722
2021-01-31,speakers,714
2021-01-31,experimental,689
2021-01-31,input,674
2021-01-31,trained,673
2021-01-31,communication,667
2021-01-31,signal,663
2021-01-31,stateoftheart,658
2021-01-31,audio,656
2021-02-01,experiments,887
2021-02-01,participants,801
2021-02-01,noise,775
2021-02-01,voice,732
2021-02-01,rate,728
2021-02-01,speaker,727
2021-02-01,dataset,726
2021-02-01,speakers,721
2021-02-01,experimental,693
2021-02-01,communication,678
2021-02-01,trained,677
2021-02-01,input,676
2021-02-01,signal,672
2021-02-01,stateoftheart,667
2021-02-01,audio,664
2021-02-02,experiments,889
2021-02-02,participants,801
2021-02-02,noise,777
2021-02-02,voice,732
2021-02-02,rate,731
2021-02-02,speaker,727
2021-02-02,dataset,727
2021-02-02,speakers,722
2021-02-02,experimental,695
2021-02-02,communication,681
2021-02-02,trained,678
2021-02-02,input,677
2021-02-02,signal,673
2021-02-02,stateoftheart,667
2021-02-02,audio,667
2021-02-03,experiments,893
2021-02-03,participants,801
2021-02-03,noise,777
2021-02-03,voice,733
2021-02-03,rate,732
2021-02-03,speaker,729
2021-02-03,dataset,728
2021-02-03,speakers,722
2021-02-03,experimental,695
2021-02-03,communication,682
2021-02-03,trained,680
2021-02-03,input,677
2021-02-03,signal,676
2021-02-03,stateoftheart,668
2021-02-03,audio,667
2021-02-04,experiments,894
2021-02-04,participants,802
2021-02-04,noise,779
2021-02-04,voice,733
2021-02-04,rate,733
2021-02-04,speaker,729
2021-02-04,dataset,728
2021-02-04,speakers,722
2021-02-04,experimental,695
2021-02-04,communication,682
2021-02-04,trained,681
2021-02-04,input,678
2021-02-04,signal,677
2021-02-04,stateoftheart,669
2021-02-04,audio,667
2021-02-05,experiments,895
2021-02-05,participants,802
2021-02-05,noise,779
2021-02-05,voice,734
2021-02-05,rate,734
2021-02-05,dataset,730
2021-02-05,speaker,729
2021-02-05,speakers,723
2021-02-05,experimental,697
2021-02-05,communication,683
2021-02-05,trained,682
2021-02-05,input,680
2021-02-05,signal,679
2021-02-05,stateoftheart,672
2021-02-05,audio,669
2021-02-06,experiments,895
2021-02-06,participants,802
2021-02-06,noise,779
2021-02-06,rate,735
2021-02-06,voice,734
2021-02-06,dataset,730
2021-02-06,speaker,729
2021-02-06,speakers,723
2021-02-06,experimental,697
2021-02-06,communication,684
2021-02-06,trained,682
2021-02-06,input,680
2021-02-06,signal,679
2021-02-06,stateoftheart,672
2021-02-06,audio,670
2021-02-07,experiments,896
2021-02-07,participants,804
2021-02-07,noise,780
2021-02-07,voice,736
2021-02-07,rate,735
2021-02-07,dataset,732
2021-02-07,speaker,731
2021-02-07,speakers,724
2021-02-07,experimental,698
2021-02-07,communication,684
2021-02-07,trained,683
2021-02-07,input,680
2021-02-07,signal,679
2021-02-07,stateoftheart,673
2021-02-07,audio,670
2021-02-08,experiments,901
2021-02-08,participants,807
2021-02-08,noise,783
2021-02-08,voice,737
2021-02-08,rate,736
2021-02-08,dataset,734
2021-02-08,speaker,734
2021-02-08,speakers,725
2021-02-08,experimental,701
2021-02-08,communication,689
2021-02-08,trained,684
2021-02-08,signal,682
2021-02-08,input,681
2021-02-08,stateoftheart,673
2021-02-08,audio,672
2021-02-09,experiments,903
2021-02-09,participants,808
2021-02-09,noise,784
2021-02-09,voice,739
2021-02-09,rate,738
2021-02-09,dataset,737
2021-02-09,speaker,736
2021-02-09,speakers,726
2021-02-09,experimental,703
2021-02-09,communication,691
2021-02-09,trained,688
2021-02-09,signal,683
2021-02-09,input,682
2021-02-09,stateoftheart,676
2021-02-09,audio,674
2021-02-10,experiments,904
2021-02-10,participants,810
2021-02-10,noise,785
2021-02-10,voice,740
2021-02-10,rate,738
2021-02-10,dataset,738
2021-02-10,speaker,737
2021-02-10,speakers,727
2021-02-10,experimental,704
2021-02-10,communication,693
2021-02-10,trained,689
2021-02-10,signal,685
2021-02-10,input,684
2021-02-10,stateoftheart,676
2021-02-10,audio,676
2021-02-11,experiments,905
2021-02-11,participants,815
2021-02-11,noise,789
2021-02-11,voice,742
2021-02-11,rate,741
2021-02-11,dataset,739
2021-02-11,speaker,739
2021-02-11,speakers,728
2021-02-11,experimental,705
2021-02-11,communication,694
2021-02-11,trained,689
2021-02-11,input,688
2021-02-11,signal,687
2021-02-11,stateoftheart,678
2021-02-11,audio,678
2021-02-12,experiments,907
2021-02-12,participants,820
2021-02-12,noise,791
2021-02-12,voice,745
2021-02-12,rate,744
2021-02-12,dataset,742
2021-02-12,speaker,741
2021-02-12,speakers,728
2021-02-12,experimental,708
2021-02-12,communication,699
2021-02-12,trained,694
2021-02-12,input,690
2021-02-12,signal,689
2021-02-12,audio,683
2021-02-12,stateoftheart,682
2021-02-13,experiments,908
2021-02-13,participants,820
2021-02-13,noise,791
2021-02-13,voice,745
2021-02-13,rate,744
2021-02-13,dataset,744
2021-02-13,speaker,743
2021-02-13,speakers,729
2021-02-13,experimental,708
2021-02-13,communication,700
2021-02-13,trained,694
2021-02-13,input,692
2021-02-13,signal,689
2021-02-13,stateoftheart,686
2021-02-13,audio,685
2021-02-14,experiments,908
2021-02-14,participants,820
2021-02-14,noise,791
2021-02-14,voice,745
2021-02-14,rate,744
2021-02-14,dataset,744
2021-02-14,speaker,743
2021-02-14,speakers,730
2021-02-14,experimental,708
2021-02-14,communication,700
2021-02-14,trained,694
2021-02-14,input,692
2021-02-14,signal,690
2021-02-14,stateoftheart,686
2021-02-14,audio,685
2021-02-15,experiments,911
2021-02-15,participants,823
2021-02-15,noise,793
2021-02-15,voice,748
2021-02-15,rate,746
2021-02-15,dataset,745
2021-02-15,speaker,744
2021-02-15,speakers,732
2021-02-15,experimental,709
2021-02-15,communication,702
2021-02-15,trained,695
2021-02-15,signal,695
2021-02-15,input,694
2021-02-15,stateoftheart,690
2021-02-15,audio,686
2021-02-16,experiments,913
2021-02-16,participants,825
2021-02-16,noise,793
2021-02-16,voice,750
2021-02-16,rate,746
2021-02-16,speaker,746
2021-02-16,dataset,745
2021-02-16,speakers,732
2021-02-16,experimental,709
2021-02-16,communication,703
2021-02-16,signal,696
2021-02-16,trained,695
2021-02-16,input,695
2021-02-16,stateoftheart,691
2021-02-16,audio,687
2021-02-17,experiments,914
2021-02-17,participants,826
2021-02-17,noise,794
2021-02-17,voice,752
2021-02-17,rate,747
2021-02-17,speaker,746
2021-02-17,dataset,745
2021-02-17,speakers,732
2021-02-17,experimental,709
2021-02-17,communication,704
2021-02-17,signal,696
2021-02-17,trained,696
2021-02-17,input,696
2021-02-17,stateoftheart,692
2021-02-17,audio,687
2021-02-18,experiments,914
2021-02-18,participants,829
2021-02-18,noise,798
2021-02-18,voice,752
2021-02-18,rate,749
2021-02-18,speaker,746
2021-02-18,dataset,746
2021-02-18,speakers,733
2021-02-18,experimental,713
2021-02-18,communication,706
2021-02-18,trained,701
2021-02-18,input,699
2021-02-18,signal,697
2021-02-18,stateoftheart,693
2021-02-18,audio,687
2021-02-19,experiments,919
2021-02-19,participants,831
2021-02-19,noise,800
2021-02-19,voice,753
2021-02-19,rate,750
2021-02-19,speaker,749
2021-02-19,dataset,749
2021-02-19,speakers,735
